YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-10,WEEKDAY,18,TRAIN,SE1,5777,10609
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,SE1,1704,2191
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,EW10,363,59
2023-10,WEEKDAY,5,TRAIN,EW10,3475,342
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,EW10,6720,6565
2023-10,WEEKDAY,11,TRAIN,EW10,10568,5995
2023-10,WEEKDAY,19,TRAIN,DT2,2617,4791
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,DT2,641,961
2023-10,WEEKDAY,8,TRAIN,PW6,5166,1057
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,PW6,828,191
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,PE6,2708,2301
2023-10,WEEKDAY,8,TRAIN,PE6,16346,6460
2023-10,WEEKDAY,5,TRAIN,TE1,803,233
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,TE1,177,23
2023-10,WEEKDAY,23,TRAIN,PE3,340,2697
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,PE3,178,1130
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,EW1,906,6968
2023-10,WEEKDAY,23,TRAIN,EW1,1391,17945
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,EW32,2596,1979
2023-10,WEEKDAY,16,TRAIN,EW32,9141,1974
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,CC24,4912,3162
2023-10,WEEKDAY,19,TRAIN,CC24,53187,10267
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,DT28,4355,6827
2023-10,WEEKDAY,19,TRAIN,DT28,16966,23927
2023-10,WEEKDAY,20,TRAIN,NS28,1168,770
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,NS28,1126,466
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,PE3,3484,2292
2023-10,WEEKDAY,9,TRAIN,PE3,9017,4608
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,NS2,11232,9178
2023-10,WEEKDAY,8,TRAIN,NS2,71359,46038
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,CC2,577,280
2023-10,WEEKDAY,23,TRAIN,CC2,3452,681
2023-10,WEEKDAY,11,TRAIN,BP9,2745,1504
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,BP9,1643,770
2023-10,WEEKDAY,10,TRAIN,NS28,1193,2528
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,NS28,764,3585
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,NS19,19749,18046
2023-10,WEEKDAY,10,TRAIN,NS19,39098,30070
2023-10,WEEKDAY,8,TRAIN,CC11,12357,120219
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,CC11,2794,7293
2023-10,WEEKDAY,14,TRAIN,DT7,4202,5578
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,DT7,1892,2167
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,NE11,2551,2619
2023-10,WEEKDAY,7,TRAIN,NE11,21821,22255
2023-10,WEEKDAY,12,TRAIN,TE6,11238,5569
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,TE6,5276,3011
2023-10,WEEKDAY,15,TRAIN,NS3,14872,18340
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,NS3,8571,8699
2023-10,WEEKDAY,22,TRAIN,SE2,1033,6885
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,SE2,456,2536
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,BP9,135,596
2023-10,WEEKDAY,22,TRAIN,BP9,415,1438
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,CC2,3947,2546
2023-10,WEEKDAY,17,TRAIN,CC2,16100,5303
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,SW7,1107,1366
2023-10,WEEKDAY,18,TRAIN,SW7,2806,6301
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,BP13,765,394
2023-10,WEEKDAY,9,TRAIN,BP13,2388,814
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,PE6,3480,3147
2023-10,WEEKDAY,15,TRAIN,PE6,7230,7505
2023-10,WEEKDAY,0,TRAIN,EW8/CC9,550,1620
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,EW8/CC9,260,884
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,DT18,536,2609
2023-10,WEEKDAY,8,TRAIN,DT18,4522,106377
2023-10,WEEKDAY,0,TRAIN,CC26,7,156
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,CC26,4,69
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,NS15,7001,6678
2023-10,WEEKDAY,17,TRAIN,NS15,75598,25893
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,NS19,19003,19133
2023-10,WEEKDAY,15,TRAIN,NS19,32420,36974
2023-10,WEEKDAY,17,TRAIN,DT13,21555,13260
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,DT13,6808,6085
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,CC11,6441,5566
2023-10,WEEKDAY,12,TRAIN,CC11,15292,13151
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,NS28,504,2762
2023-10,WEEKDAY,9,TRAIN,NS28,1876,3023
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,CC10/DT26,8104,4587
2023-10,WEEKDAY,11,TRAIN,CC10/DT26,13444,8730
2023-10,WEEKDAY,11,TRAIN,NS3,20710,12087
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,NS3,12063,6918
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,CC28,2118,1438
2023-10,WEEKDAY,12,TRAIN,CC28,4433,2966
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,SW5,449,1597
2023-10,WEEKDAY,23,TRAIN,SW5,810,3903
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,NS12,7431,3468
2023-10,WEEKDAY,7,TRAIN,NS12,68491,19887
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,NS21/DT11,24830,24972
2023-10,WEEKDAY,9,TRAIN,NS21/DT11,78202,86940
2023-10,WEEKDAY,8,TRAIN,NS18,46230,24179
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,NS18,7327,3062
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,EW20,4133,4098
2023-10,WEEKDAY,7,TRAIN,EW20,29798,28719
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,CC26,1625,3003
2023-10,WEEKDAY,18,TRAIN,CC26,28589,10346
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,NE11,6340,5746
2023-10,WEEKDAY,11,TRAIN,NE11,11259,10558
2023-10,WEEKDAY,17,TRAIN,CC16,19880,10989
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,CC16,3511,3030
2023-10,WEEKDAY,5,TRAIN,NE14,8084,1075
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,NE14,1171,106
2023-10,WEEKDAY,6,TRAIN,CC19/DT9,3139,5387
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,CC19/DT9,478,1040
2023-10,WEEKDAY,22,TRAIN,CC25,3793,4553
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,CC25,1033,1559
2023-10,WEEKDAY,20,TRAIN,BP3,1954,8017
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,BP3,718,2215
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,BP6/DT1,9153,20851
2023-10,WEEKDAY,21,TRAIN,BP6/DT1,24201,52864
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,BP12,552,755
2023-10,WEEKDAY,19,TRAIN,BP12,1671,6765
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,BP10,382,1428
2023-10,WEEKDAY,21,TRAIN,BP10,1109,4837
2023-10,WEEKDAY,7,TRAIN,BP12,13675,6965
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,BP12,1177,255
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,EW21/CC22,7124,5570
2023-10,WEEKDAY,20,TRAIN,EW21/CC22,32985,16912
2023-10,WEEKDAY,10,TRAIN,CC24,14476,41268
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,CC24,2061,3406
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,EW26,18522,7479
2023-10,WEEKDAY,11,TRAIN,EW26,30119,11650
2023-10,WEEKDAY,8,TRAIN,PW3,3478,2552
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,PW3,701,793
2023-10,WEEKDAY,22,TRAIN,EW11,11550,15398
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,EW11,4593,6485
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,EW15,872,3021
2023-10,WEEKDAY,6,TRAIN,EW15,4771,28015
2023-10,WEEKDAY,23,TRAIN,PW6,57,676
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,PW6,19,294
2023-10,WEEKDAY,7,TRAIN,EW5,79894,37414
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,EW5,11217,6405
2023-10,WEEKDAY,18,TRAIN,SE5,3775,6150
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,SE5,1182,1407
2023-10,WEEKDAY,6,TRAIN,BP9,5176,1443
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,BP9,589,180
2023-10,WEEKDAY,8,TRAIN,CC7,16571,15916
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,CC7,2623,2569
2023-10,WEEKDAY,12,TRAIN,NS27/CE2/TE20,6345,5065
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,1639,2604
2023-10,WEEKDAY,14,TRAIN,EW3,17067,17496
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,EW3,8080,7824
2023-10,WEEKDAY,22,TRAIN,NE13,9103,22018
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,NE13,3469,8485
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,BP4,811,472
2023-10,WEEKDAY,8,TRAIN,BP4,5294,17005
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,DT5,10362,6263
2023-10,WEEKDAY,11,TRAIN,DT5,12822,9897
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,PE6,908,473
2023-10,WEEKDAY,6,TRAIN,PE6,9485,2270
2023-10,WEEKDAY,7,TRAIN,CC11,15405,61034
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,CC11,3930,6097
2023-10,WEEKDAY,12,TRAIN,PW3,1198,740
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,PW3,598,306
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,EW20,4867,4881
2023-10,WEEKDAY,15,TRAIN,EW20,11464,9947
2023-10,WEEKDAY,13,TRAIN,EW27,38547,42971
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,EW27,24092,22789
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,EW15,11062,12468
2023-10,WEEKDAY,13,TRAIN,EW15,34390,40573
2023-10,WEEKDAY,12,TRAIN,DT30,7500,4478
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,DT30,4224,2348
2023-10,WEEKDAY,8,TRAIN,NS9/TE2,132645,77754
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,NS9/TE2,22203,17616
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,NE7/DT12,186,29
2023-10,WEEKDAY,5,TRAIN,NE7/DT12,1300,281
2023-10,WEEKDAY,11,TRAIN,TE15,5420,7869
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,TE15,3194,4324
2023-10,WEEKDAY,18,TRAIN,BP8,4308,4599
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,BP8,640,767
2023-10,WEEKDAY,0,TRAIN,NE4/DT19,325,1039
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,NE4/DT19,174,422
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,DT18,2933,2253
2023-10,WEEKDAY,16,TRAIN,DT18,18492,7996
2023-10,WEEKDAY,8,TRAIN,BP9,5021,2696
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,BP9,1238,770
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,CC8,4558,4134
2023-10,WEEKDAY,13,TRAIN,CC8,15324,9414
2023-10,WEEKDAY,21,TRAIN,PW3,621,1757
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,PW3,200,610
2023-10,WEEKDAY,18,TRAIN,NE13,34793,64866
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,NE13,12362,13558
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,PE7,2867,777
2023-10,WEEKDAY,9,TRAIN,PE7,6259,2571
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,BP6/DT1,20712,15312
2023-10,WEEKDAY,12,TRAIN,BP6/DT1,35159,32314
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,CC10/DT26,4878,3343
2023-10,WEEKDAY,7,TRAIN,CC10/DT26,32758,26608
2023-10,WEEKDAY,9,TRAIN,NS24/NE6/CC1,13646,48010
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,NS24/NE6/CC1,4844,14440
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,EW1,15134,11808
2023-10,WEEKDAY,13,TRAIN,EW1,25573,23784
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,EW16/NE3/TE17,12283,10328
2023-10,WEEKDAY,13,TRAIN,EW16/NE3/TE17,31918,48371
2023-10,WEEKDAY,12,TRAIN,BP3,4222,2770
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,BP3,2220,1251
2023-10,WEEKDAY,6,TRAIN,NE4/DT19,11288,16915
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,NE4/DT19,2858,4260
2023-10,WEEKDAY,9,TRAIN,NE15,39032,8316
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,NE15,12918,4034
2023-10,WEEKDAY,12,TRAIN,SW1,3624,4667
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1179,1672
2023-10,WEEKDAY,15,TRAIN,CC28,3037,3723
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,CC28,1650,1735
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,CC28,2036,1132
2023-10,WEEKDAY,8,TRAIN,CC28,12856,9892
2023-10,WEEKDAY,18,TRAIN,EW23,115504,139973
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,EW23,24804,27800
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,PE6,4521,3489
2023-10,WEEKDAY,12,TRAIN,PE6,9166,7296
2023-10,WEEKDAY,6,TRAIN,PE4,3141,534
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,PE4,317,83
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,CC3,7503,6011
2023-10,WEEKDAY,17,TRAIN,CC3,17691,7927
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,CC5,582,696
2023-10,WEEKDAY,7,TRAIN,CC5,2897,5848
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,SW8,912,888
2023-10,WEEKDAY,17,TRAIN,SW8,4514,3185
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,EW19,9033,5411
2023-10,WEEKDAY,11,TRAIN,EW19,16270,9915
2023-10,WEEKDAY,23,TRAIN,CC7,1315,3279
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,CC7,543,1254
2023-10,WEEKDAY,18,TRAIN,BP4,4358,6597
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,BP4,645,832
2023-10,WEEKDAY,20,TRAIN,DT13,14014,8221
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,DT13,5656,3283
2023-10,WEEKDAY,9,TRAIN,NE4/DT19,27319,81850
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,NE4/DT19,10027,23092
2023-10,WEEKDAY,11,TRAIN,CC21,7572,11022
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,CC21,4006,4327
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,SE4,293,1382
2023-10,WEEKDAY,22,TRAIN,SE4,737,3659
2023-10,WEEKDAY,21,TRAIN,EW10,7085,18524
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,EW10,4116,6942
2023-10,WEEKDAY,17,TRAIN,SW1,7528,3582
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,SW1,991,1164
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,CC12,880,402
2023-10,WEEKDAY,6,TRAIN,CC12,7564,8347
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,CG1/DT35,10245,10957
2023-10,WEEKDAY,15,TRAIN,CG1/DT35,14734,8996
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,CC10/DT26,7042,6016
2023-10,WEEKDAY,9,TRAIN,CC10/DT26,21113,31136
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,EW9,10578,2337
2023-10,WEEKDAY,6,TRAIN,EW9,41913,11264
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,NS14,15081,6004
2023-10,WEEKDAY,7,TRAIN,NS14,129015,40169
2023-10,WEEKDAY,10,TRAIN,EW18,17343,13684
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,EW18,8593,6406
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,CC12,2663,2528
2023-10,WEEKDAY,15,TRAIN,CC12,7132,5588
2023-10,WEEKDAY,13,TRAIN,SW1,3334,4765
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1229,1341
2023-10,WEEKDAY,15,TRAIN,EW8/CC9,47352,41740
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,31602,31880
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,EW10,6541,6932
2023-10,WEEKDAY,12,TRAIN,EW10,9358,7951
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,CC6,6541,8332
2023-10,WEEKDAY,15,TRAIN,CC6,7540,9813
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,CC8,3873,3850
2023-10,WEEKDAY,15,TRAIN,CC8,9220,7762
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,SW5,1478,2614
2023-10,WEEKDAY,22,TRAIN,SW5,3191,6856
2023-10,WEEKDAY,21,TRAIN,DT29,2437,12117
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,DT29,1137,4281
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,DT22,3449,5322
2023-10,WEEKDAY,9,TRAIN,DT22,11834,10421
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,DT10/TE11,4037,2328
2023-10,WEEKDAY,10,TRAIN,DT10/TE11,9652,4121
2023-10,WEEKDAY,22,TRAIN,NE1/CC29,53242,10711
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,29008,5550
2023-10,WEEKDAY,15,TRAIN,NS23,36280,32542
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,NS23,23250,23941
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,TE14/NS22,3250,15285
2023-10,WEEKDAY,7,TRAIN,TE14/NS22,14481,66000
2023-10,WEEKDAY,0,TRAIN,TE16,18,165
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,TE16,14,135
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,EW33,1846,1059
2023-10,WEEKDAY,14,TRAIN,EW33,2152,1955
2023-10,WEEKDAY,23,TRAIN,NS7,4867,16555
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,NS7,6890,7634
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,TE1,1715,942
2023-10,WEEKDAY,13,TRAIN,TE1,6450,4182
2023-10,WEEKDAY,8,TRAIN,SW2,10434,2907
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,SW2,2187,1413
2023-10,WEEKDAY,19,TRAIN,SW7,1568,6284
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,SW7,756,1423
2023-10,WEEKDAY,18,TRAIN,CC8,15682,24522
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,CC8,4855,5189
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,EW27,15160,25745
2023-10,WEEKDAY,21,TRAIN,EW27,35505,59188
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,PE3,1282,3179
2023-10,WEEKDAY,20,TRAIN,PE3,3240,9907
2023-10,WEEKDAY,11,TRAIN,NS21/DT11,55585,48523
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,NS21/DT11,30170,29314
2023-10,WEEKDAY,18,TRAIN,NS8,35186,63272
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,NS8,8885,9389
2023-10,WEEKDAY,20,TRAIN,PW7,2419,4691
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,PW7,976,1746
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,CC27,1183,699
2023-10,WEEKDAY,19,TRAIN,CC27,27072,2456
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,EW32,2006,1163
2023-10,WEEKDAY,13,TRAIN,EW32,2251,2124
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,PE5,1569,3184
2023-10,WEEKDAY,19,TRAIN,PE5,3881,15322
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,CC7,2265,2002
2023-10,WEEKDAY,7,TRAIN,CC7,13298,17165
2023-10,WEEKDAY,5,TRAIN,SW5,3833,120
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,SW5,793,18
2023-10,WEEKDAY,13,TRAIN,PE2,11411,7415
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,PE2,2711,2344
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,NS24/NE6/CC1,21878,22699
2023-10,WEEKDAY,14,TRAIN,NS24/NE6/CC1,35481,34388
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,DT5,2132,1362
2023-10,WEEKDAY,6,TRAIN,DT5,12957,5203
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,CC21,3592,2744
2023-10,WEEKDAY,21,TRAIN,CC21,11518,7003
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,SW8,630,1001
2023-10,WEEKDAY,19,TRAIN,SW8,1914,3856
2023-10,WEEKDAY,22,TRAIN,DT22,9596,9079
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,DT22,7182,3541
2023-10,WEEKDAY,21,TRAIN,DT22,11316,9583
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,DT22,9437,4083
2023-10,WEEKDAY,6,TRAIN,NE1/CC29,6763,30310
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,NE1/CC29,2220,8271
2023-10,WEEKDAY,8,TRAIN,NE17/PTC,132856,27053
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,NE17/PTC,17745,9322
2023-10,WEEKDAY,15,TRAIN,NE7/DT12,26103,25991
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,NE7/DT12,19628,20872
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,PW1,238,1682
2023-10,WEEKDAY,9,TRAIN,PW1,709,2814
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,SW6,2338,807
2023-10,WEEKDAY,9,TRAIN,SW6,6324,2080
2023-10,WEEKDAY,21,TRAIN,BP8,1470,1783
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,BP8,455,554
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,PE1,2361,963
2023-10,WEEKDAY,10,TRAIN,PE1,4227,1876
2023-10,WEEKDAY,12,TRAIN,CC3,5871,9306
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,CC3,3930,6113
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,EW21/CC22,6184,4196
2023-10,WEEKDAY,22,TRAIN,EW21/CC22,26623,11344
2023-10,WEEKDAY,17,TRAIN,EW20,30739,19464
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,EW20,7214,5679
2023-10,WEEKDAY,0,TRAIN,TE22,7,20
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,TE22,3,8
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,BP10,1349,1436
2023-10,WEEKDAY,13,TRAIN,BP10,3383,3559
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,BP7,198,466
2023-10,WEEKDAY,18,TRAIN,BP7,1184,3744
2023-10,WEEKDAY,12,TRAIN,DT7,5208,4004
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,DT7,2396,1814
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,SE5,309,1353
2023-10,WEEKDAY,21,TRAIN,SE5,939,3563
2023-10,WEEKDAY,7,TRAIN,DT5,32678,18130
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,DT5,4041,4295
2023-10,WEEKDAY,14,TRAIN,CC7,6482,7130
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,CC7,2674,3527
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,TE22,3591,4717
2023-10,WEEKDAY,19,TRAIN,TE22,4471,6887
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,TE18,5750,4885
2023-10,WEEKDAY,13,TRAIN,TE18,12438,8645
2023-10,WEEKDAY,10,TRAIN,DT2,3136,877
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,DT2,1554,374
2023-10,WEEKDAY,16,TRAIN,DT29,5182,7830
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,DT29,2996,3046
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,EW5,9295,16283
2023-10,WEEKDAY,21,TRAIN,EW5,21839,43710
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,PW5,2432,696
2023-10,WEEKDAY,9,TRAIN,PW5,3797,1755
2023-10,WEEKDAY,9,TRAIN,PW3,1866,1278
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,PW3,647,320
2023-10,WEEKDAY,22,TRAIN,PE3,1212,5362
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,PE3,583,2120
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,CC7,2688,3504
2023-10,WEEKDAY,15,TRAIN,CC7,6576,6843
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,NS7,14561,7661
2023-10,WEEKDAY,6,TRAIN,NS7,58938,17712
2023-10,WEEKDAY,5,TRAIN,CC4/DT15,153,284
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,CC4/DT15,49,8
2023-10,WEEKDAY,14,TRAIN,SE5,2436,3175
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,SE5,1159,1320
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,CC25,3235,2838
2023-10,WEEKDAY,14,TRAIN,CC25,5149,5971
2023-10,WEEKDAY,22,TRAIN,DT6,5870,4658
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,DT6,820,1791
2023-10,WEEKDAY,18,TRAIN,SW2,6108,10346
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,SW2,2600,2258
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,DT18,2796,3857
2023-10,WEEKDAY,18,TRAIN,DT18,99684,19575
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,PW1,1,10
2023-10,WEEKDAY,5,TRAIN,PW1,8,35
2023-10,WEEKDAY,6,TRAIN,DT7,2601,3069
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,DT7,333,462
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,SW4,966,1205
2023-10,WEEKDAY,14,TRAIN,SW4,1529,3403
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,SW4,276,1089
