YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-09,WEEKDAY,14,TRAIN,PW7,2269,2845
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,PW7,1429,1772
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,BP11,2449,780
2023-09,WEEKDAY,8,TRAIN,BP11,10173,1786
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,NS12,2539,8407
2023-09,WEEKDAY,22,TRAIN,NS12,4358,15706
2023-09,WEEKDAY,23,TRAIN,TE18,4027,820
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,TE18,1996,622
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NS19,2665,9620
2023-09,WEEKDAY,23,TRAIN,NS19,4963,17378
2023-09,WEEKDAY,14,TRAIN,CC23,10388,11102
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,CC23,2572,2587
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,PE2,391,2982
2023-09,WEEKDAY,22,TRAIN,PE2,712,5813
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,NE9,3739,9383
2023-09,WEEKDAY,22,TRAIN,NE9,7507,18272
2023-09,WEEKDAY,21,TRAIN,TE13,2784,1807
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,TE13,1229,1133
2023-09,WEEKDAY,5,TRAIN,CC23,376,947
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,CC23,131,39
2023-09,WEEKDAY,8,TRAIN,TE8,16298,12154
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,TE8,2820,4186
2023-09,WEEKDAY,6,TRAIN,EW29,8466,48256
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,EW29,2326,9234
2023-09,WEEKDAY,11,TRAIN,CC5,3449,4842
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,CC5,2235,4243
2023-09,WEEKDAY,9,TRAIN,NE13,33981,22303
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,NE13,13793,11754
2023-09,WEEKDAY,18,TRAIN,EW15,208083,54963
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,EW15,13251,13063
2023-09,WEEKDAY,20,TRAIN,CC8,6163,11537
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,CC8,3520,4614
2023-09,WEEKDAY,16,TRAIN,PW3,1403,1254
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,PW3,952,524
2023-09,WEEKDAY,18,TRAIN,EW21/CC22,108559,52817
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,EW21/CC22,13544,12132
2023-09,WEEKDAY,13,TRAIN,PE4,1546,1726
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,PE4,1051,984
2023-09,WEEKDAY,12,TRAIN,NE4/DT19,57830,82922
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,NE4/DT19,28464,43715
2023-09,WEEKDAY,19,TRAIN,NE13,22115,47789
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NE13,11426,13387
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,CC6,96,406
2023-09,WEEKDAY,0,TRAIN,CC6,90,251
2023-09,WEEKDAY,18,TRAIN,DT6,19829,16989
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,DT6,4603,3383
2023-09,WEEKDAY,11,TRAIN,EW17,20811,18353
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,EW17,13739,12004
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,CC19/DT9,4068,5991
2023-09,WEEKDAY,10,TRAIN,CC19/DT9,5328,7198
2023-09,WEEKDAY,14,TRAIN,PE1,2965,3488
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,PE1,1822,1803
2023-09,WEEKDAY,7,TRAIN,DT18,1692,25415
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,DT18,383,1832
2023-09,WEEKDAY,7,TRAIN,NS11,147956,52168
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,NS11,20368,9324
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,DT22,3510,2953
2023-09,WEEKDAY,7,TRAIN,DT22,13538,8096
2023-09,WEEKDAY,23,TRAIN,SE2,256,3269
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,SE2,175,1831
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,PE2,44,588
2023-09,WEEKDAY,0,TRAIN,PE2,68,951
2023-09,WEEKDAY,9,TRAIN,TE14/NS22,20544,115963
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,TE14/NS22,10469,56166
2023-09,WEEKDAY,8,TRAIN,SE4,9202,2619
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,SE4,2104,1373
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,SW2,2933,2450
2023-09,WEEKDAY,13,TRAIN,SW2,4142,4331
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,EW12/DT14,45282,14448
2023-09,WEEKDAY,21,TRAIN,EW12/DT14,92782,26634
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,TE7,3072,3012
2023-09,WEEKDAY,18,TRAIN,TE7,15614,11914
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,PE6,219,1151
2023-09,WEEKDAY,23,TRAIN,PE6,457,2358
2023-09,WEEKDAY,0,TRAIN,BP6/DT1,1,5643
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,BP6/DT1,1,3568
2023-09,WEEKDAY,19,TRAIN,NS23,57751,50630
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NS23,28800,18823
2023-09,WEEKDAY,13,TRAIN,NE5,10486,13048
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,NE5,5646,6709
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,EW20,6411,5725
2023-09,WEEKDAY,16,TRAIN,EW20,14312,11206
2023-09,WEEKDAY,10,TRAIN,PE7,4384,1671
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,PE7,3219,1124
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,DT17,2983,1282
2023-09,WEEKDAY,22,TRAIN,DT17,10603,2313
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,EW19,7580,5335
2023-09,WEEKDAY,8,TRAIN,EW19,53274,28054
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,PE2,3501,2218
2023-09,WEEKDAY,12,TRAIN,PE2,5692,3841
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,CC27,316,2081
2023-09,WEEKDAY,7,TRAIN,CC27,1008,18115
2023-09,WEEKDAY,13,TRAIN,NE1/CC29,43907,49585
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,NE1/CC29,23159,42085
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,SE2,2756,3480
2023-09,WEEKDAY,18,TRAIN,SE2,4913,13988
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,CC10/DT26,4393,6895
2023-09,WEEKDAY,20,TRAIN,CC10/DT26,12525,16256
2023-09,WEEKDAY,17,TRAIN,CC17/TE9,11264,10262
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,CC17/TE9,3591,2385
2023-09,WEEKDAY,14,TRAIN,EW14/NS26,40323,47873
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,EW14/NS26,12490,12619
2023-09,WEEKDAY,8,TRAIN,CC26,6003,26843
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,CC26,1856,1759
2023-09,WEEKDAY,9,TRAIN,TE1,2629,6914
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,TE1,1864,1001
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,CC2,3164,3308
2023-09,WEEKDAY,12,TRAIN,CC2,5550,7911
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,TE19,336,1153
2023-09,WEEKDAY,8,TRAIN,TE19,1571,53356
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,EW19,7853,8539
2023-09,WEEKDAY,15,TRAIN,EW19,12578,14343
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,EW6,5164,6333
2023-09,WEEKDAY,15,TRAIN,EW6,6620,11406
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,PE2,3971,1211
2023-09,WEEKDAY,10,TRAIN,PE2,5983,1745
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NE12/CC13,10736,3789
2023-09,WEEKDAY,6,TRAIN,NE12/CC13,51623,23898
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,CC4/DT15,16211,18627
2023-09,WEEKDAY,17,TRAIN,CC4/DT15,50748,23684
2023-09,WEEKDAY,13,TRAIN,NS13,45020,41211
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,NS13,30767,28540
2023-09,WEEKDAY,15,TRAIN,DT13,10332,9646
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,DT13,7119,7277
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,TE12,2204,1355
2023-09,WEEKDAY,15,TRAIN,TE12,5453,3278
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,DT20,673,2130
2023-09,WEEKDAY,7,TRAIN,DT20,5699,8511
2023-09,WEEKDAY,23,TRAIN,NS28,189,177
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NS28,166,114
2023-09,WEEKDAY,0,TRAIN,EW16/NE3/TE17,96,723
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,EW16/NE3/TE17,116,884
2023-09,WEEKDAY,19,TRAIN,PE7,5358,10005
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,PE7,1879,2697
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,SW8,794,400
2023-09,WEEKDAY,7,TRAIN,SW8,4537,4302
2023-09,WEEKDAY,7,TRAIN,NS4/BP1,109677,62879
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,NS4/BP1,15837,8669
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NS2,11341,16377
2023-09,WEEKDAY,19,TRAIN,NS2,28088,60672
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,BP5,1031,777
2023-09,WEEKDAY,8,TRAIN,BP5,4279,2706
2023-09,WEEKDAY,20,TRAIN,DT25,3093,5998
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,DT25,1129,2251
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,PE1,2581,1326
2023-09,WEEKDAY,11,TRAIN,PE1,3643,1950
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW25,847,3290
2023-09,WEEKDAY,23,TRAIN,EW25,1146,5874
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NS28,23,1
2023-09,WEEKDAY,5,TRAIN,NS28,38,2
2023-09,WEEKDAY,17,TRAIN,EW24/NS1,182121,98323
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,EW24/NS1,53486,50773
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW31,82,586
2023-09,WEEKDAY,23,TRAIN,EW31,210,497
2023-09,WEEKDAY,7,TRAIN,NS21/DT11,65890,74053
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,NS21/DT11,13235,15372
2023-09,WEEKDAY,0,TRAIN,EW1,3,4909
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,EW1,6,3047
2023-09,WEEKDAY,23,TRAIN,DT34,1039,2297
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,DT34,415,1237
2023-09,WEEKDAY,7,TRAIN,DT13,9351,8142
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,DT13,2506,2239
2023-09,WEEKDAY,15,TRAIN,CC27,4244,2269
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,CC27,1277,1106
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,EW29,7640,3919
2023-09,WEEKDAY,12,TRAIN,EW29,9964,7084
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,EW22,795,2661
2023-09,WEEKDAY,22,TRAIN,EW22,5649,5240
2023-09,WEEKDAY,7,TRAIN,CC26,6788,20467
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,CC26,2486,3202
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,PW6,142,678
2023-09,WEEKDAY,22,TRAIN,PW6,177,1487
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,TE3,1713,4863
2023-09,WEEKDAY,21,TRAIN,TE3,5863,11146
2023-09,WEEKDAY,20,TRAIN,EW33,3829,4463
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,EW33,1927,2580
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW24/NS1,7517,7299
2023-09,WEEKDAY,23,TRAIN,EW24/NS1,13848,10751
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,DT5,8632,7565
2023-09,WEEKDAY,15,TRAIN,DT5,12611,13526
2023-09,WEEKDAY,9,TRAIN,NE17/PTC,53711,21514
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,NE17/PTC,22441,12543
2023-09,WEEKDAY,15,TRAIN,TE16,4145,4893
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,TE16,3720,3352
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,PE7,2697,2009
2023-09,WEEKDAY,13,TRAIN,PE7,4786,4472
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,NE7/DT12,23800,14207
2023-09,WEEKDAY,20,TRAIN,NE7/DT12,31099,24842
2023-09,WEEKDAY,19,TRAIN,CE1/DT16,53212,52269
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,CE1/DT16,35185,33862
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,CG1/DT35,242,27
2023-09,WEEKDAY,5,TRAIN,CG1/DT35,458,208
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,SW7,228,1293
2023-09,WEEKDAY,22,TRAIN,SW7,492,2722
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,NE5,7380,9317
2023-09,WEEKDAY,17,TRAIN,NE5,30053,15708
2023-09,WEEKDAY,0,TRAIN,EW31,1,150
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,EW31,1,192
2023-09,WEEKDAY,19,TRAIN,CC25,12928,10172
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,CC25,3938,3511
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,CC20,22,227
2023-09,WEEKDAY,0,TRAIN,CC20,44,255
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NS24/NE6/CC1,26597,17538
2023-09,WEEKDAY,19,TRAIN,NS24/NE6/CC1,62323,46124
2023-09,WEEKDAY,7,TRAIN,PE6,16985,6284
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,PE6,1761,1061
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,EW15,117,882
2023-09,WEEKDAY,0,TRAIN,EW15,198,364
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,BP3,685,2653
2023-09,WEEKDAY,21,TRAIN,BP3,1391,6256
2023-09,WEEKDAY,16,TRAIN,EW5,28313,37341
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,EW5,18381,20649
2023-09,WEEKDAY,16,TRAIN,SW7,2062,3096
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,SW7,1259,1214
2023-09,WEEKDAY,10,TRAIN,DT22,7220,7984
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,DT22,3448,6304
2023-09,WEEKDAY,14,TRAIN,SW3,2070,1997
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,SW3,1111,1109
2023-09,WEEKDAY,19,TRAIN,NS14,27702,76796
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NS14,11623,17768
2023-09,WEEKDAY,7,TRAIN,DT17,2876,35826
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,DT17,667,2128
2023-09,WEEKDAY,19,TRAIN,CC3,17107,7962
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,CC3,9827,6277
2023-09,WEEKDAY,6,TRAIN,BP11,11621,1118
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,BP11,1387,144
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,NS4/BP1,20172,15437
2023-09,WEEKDAY,11,TRAIN,NS4/BP1,28255,21977
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,PW7,161,92
2023-09,WEEKDAY,5,TRAIN,PW7,825,356
2023-09,WEEKDAY,14,TRAIN,NE16/STC,40647,44837
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NE16/STC,25876,23552
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,NE12/CC13,15316,26007
2023-09,WEEKDAY,22,TRAIN,NE12/CC13,27582,53634
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,SE4,17,294
2023-09,WEEKDAY,0,TRAIN,SE4,31,506
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,53396,17162
2023-09,WEEKDAY,20,TRAIN,TE14/NS22,98968,31365
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,CC5,3883,6019
2023-09,WEEKDAY,15,TRAIN,CC5,4030,5128
2023-09,WEEKDAY,6,TRAIN,PW7,3555,2841
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,PW7,396,779
2023-09,WEEKDAY,12,TRAIN,EW11,18079,16492
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,EW11,11338,10752
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,PW5,3620,285
2023-09,WEEKDAY,6,TRAIN,PW5,8385,1566
2023-09,WEEKDAY,14,TRAIN,NS21/DT11,48649,55531
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NS21/DT11,31524,32657
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,NS11,23541,10174
2023-09,WEEKDAY,8,TRAIN,NS11,106145,35966
2023-09,WEEKDAY,20,TRAIN,PE4,922,2483
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,PE4,752,1167
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW18,1555,3989
2023-09,WEEKDAY,23,TRAIN,EW18,2509,7086
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,CC25,4076,3852
2023-09,WEEKDAY,18,TRAIN,CC25,27002,13771
2023-09,WEEKDAY,16,TRAIN,DT27,8788,6451
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,DT27,4380,3706
2023-09,WEEKDAY,23,TRAIN,PW3,75,609
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,PW3,44,350
2023-09,WEEKDAY,18,TRAIN,NE12/CC13,86702,186553
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,NE12/CC13,36801,44102
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,EW22,1633,1804
2023-09,WEEKDAY,7,TRAIN,EW22,14245,19586
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,EW29,3171,2919
2023-09,WEEKDAY,10,TRAIN,EW29,3685,5838
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,CC2,43,178
2023-09,WEEKDAY,0,TRAIN,CC2,74,102
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,CC25,1913,2825
2023-09,WEEKDAY,20,TRAIN,CC25,5500,6531
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,EW9,14164,5601
2023-09,WEEKDAY,7,TRAIN,EW9,51265,29525
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,DT6,2688,3182
2023-09,WEEKDAY,19,TRAIN,DT6,9046,11136
2023-09,WEEKDAY,5,TRAIN,NS5,15796,2175
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NS5,3866,445
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,CC4/DT15,846,7283
2023-09,WEEKDAY,8,TRAIN,CC4/DT15,5469,76503
2023-09,WEEKDAY,17,TRAIN,EW29,92769,10227
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,EW29,16270,7434
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,PW1,1481,1866
2023-09,WEEKDAY,15,TRAIN,PW1,2005,2788
2023-09,WEEKDAY,18,TRAIN,NS25/EW13,127175,99392
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,NS25/EW13,54006,39883
2023-09,WEEKDAY,19,TRAIN,NS27/CE2/TE20,17308,4729
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NS27/CE2/TE20,2473,3211
2023-09,WEEKDAY,5,TRAIN,CC10/DT26,3233,477
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,CC10/DT26,702,86
2023-09,WEEKDAY,11,TRAIN,PW7,2234,1533
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,PW7,1825,1292
2023-09,WEEKDAY,6,TRAIN,NE8,15700,9194
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NE8,4406,3277
2023-09,WEEKDAY,23,TRAIN,EW28,2893,14082
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW28,1179,9336
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,TE19,483,261
2023-09,WEEKDAY,23,TRAIN,TE19,1557,341
2023-09,WEEKDAY,5,TRAIN,SW7,1079,63
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,SW7,272,15
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,PW6,1064,711
2023-09,WEEKDAY,12,TRAIN,PW6,1766,1094
2023-09,WEEKDAY,5,TRAIN,EW23,5242,4251
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,EW23,1220,580
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,NE14,6543,19685
2023-09,WEEKDAY,21,TRAIN,NE14,13806,43982
2023-09,WEEKDAY,6,TRAIN,EW33,8179,6712
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,EW33,1905,1464
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,BP11,312,1580
2023-09,WEEKDAY,22,TRAIN,BP11,569,3304
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,PE5,2632,2944
2023-09,WEEKDAY,15,TRAIN,PE5,4186,5885
2023-09,WEEKDAY,22,TRAIN,NE4/DT19,43472,18034
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,NE4/DT19,21787,10310
2023-09,WEEKDAY,9,TRAIN,NE8,23700,29852
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,NE8,9193,16071
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,EW19,8844,4902
2023-09,WEEKDAY,9,TRAIN,EW19,31656,12516
2023-09,WEEKDAY,17,TRAIN,DT18,51195,10526
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,DT18,3570,3858
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,BP12,82,370
2023-09,WEEKDAY,23,TRAIN,BP12,171,856
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,CC23,2766,963
2023-09,WEEKDAY,21,TRAIN,CC23,12619,1915
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,NE5,888,2542
2023-09,WEEKDAY,7,TRAIN,NE5,3110,14960
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,TE14/NS22,1711,7500
2023-09,WEEKDAY,6,TRAIN,TE14/NS22,4605,22912
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,BP5,489,672
2023-09,WEEKDAY,22,TRAIN,BP5,845,1379
2023-09,WEEKDAY,5,TRAIN,BP3,2870,224
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,BP3,799,53
2023-09,WEEKDAY,13,TRAIN,NS12,10353,10526
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,NS12,8401,6737
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,TE5,2345,2693
2023-09,WEEKDAY,18,TRAIN,TE5,8101,12078
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,TE6,3112,655
2023-09,WEEKDAY,6,TRAIN,TE6,14511,4587
2023-09,WEEKDAY,6,TRAIN,PE2,8724,2018
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,PE2,1259,178
2023-09,WEEKDAY,17,TRAIN,EW31,28304,1751
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,EW31,5016,1298
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,EW21/CC22,12763,9417
2023-09,WEEKDAY,16,TRAIN,EW21/CC22,39032,17902
2023-09,WEEKDAY,18,TRAIN,PE7,7437,10143
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,PE7,2468,2414
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,DT28,17,810
2023-09,WEEKDAY,0,TRAIN,DT28,35,1159
2023-09,WEEKDAY,7,TRAIN,BP8,5495,4687
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,BP8,436,565
2023-09,WEEKDAY,10,TRAIN,CC16,7654,4937
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,CC16,3443,3085
2023-09,WEEKDAY,9,TRAIN,BP2,5002,1313
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,BP2,2134,828
2023-09,WEEKDAY,15,TRAIN,SE2,3400,5838
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,SE2,2640,2761
2023-09,WEEKDAY,6,TRAIN,BP12,8563,1651
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,BP12,1091,162
2023-09,WEEKDAY,14,TRAIN,NS19,32400,36572
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NS19,20321,20574
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,SE5,874,1720
2023-09,WEEKDAY,19,TRAIN,SE5,2248,5255
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,EW32,4025,3619
2023-09,WEEKDAY,18,TRAIN,EW32,18317,4772
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,CC20,629,644
2023-09,WEEKDAY,6,TRAIN,CC20,4382,4453
2023-09,WEEKDAY,22,TRAIN,DT18,15651,2586
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,DT18,4521,1705
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,DT2,0,184
2023-09,WEEKDAY,0,TRAIN,DT2,6,364
2023-09,WEEKDAY,11,TRAIN,TE8,6638,7022
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,TE8,5497,5645
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,PW4,3553,3346
2023-09,WEEKDAY,13,TRAIN,PW4,4586,5338
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,CC4/DT15,1509,306
2023-09,WEEKDAY,0,TRAIN,CC4/DT15,1012,296
2023-09,WEEKDAY,10,TRAIN,NS24/NE6/CC1,12749,32303
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,NS24/NE6/CC1,8219,18544
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,EW30,1462,4410
2023-09,WEEKDAY,7,TRAIN,EW30,3662,29332
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NS7,15682,14474
2023-09,WEEKDAY,19,TRAIN,NS7,22630,36511
2023-09,WEEKDAY,9,TRAIN,DT17,4023,110072
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,DT17,1095,2821
2023-09,WEEKDAY,22,TRAIN,EW31,1225,1286
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,EW31,499,1174
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NS25/EW13,46686,26962
2023-09,WEEKDAY,19,TRAIN,NS25/EW13,90038,54752
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,EW31,1540,536
2023-09,WEEKDAY,13,TRAIN,EW31,1547,884
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,NS17/CC15,22850,22172
2023-09,WEEKDAY,15,TRAIN,NS17/CC15,39968,39141
2023-09,WEEKDAY,7,TRAIN,TE1,10671,9798
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,TE1,3308,1497
